reviewId,userName,review,score,clean_text,word_count,char_count
e674c9f0-a4bd-41fa-a908-8ba0d6be1744,Sandeepan Jana,no tatkal booking past 7 days... showing connection error and irctc doeasn't have any intension to fix it.,1,tatkal booking past day showing connection error irctc doeasnt intension fix,11,76
1d7b7cc5-e4dc-4f32-86f2-e9f683fbaff3,pankaj Kushwaha,good,5,good,1,4
290b5b64-27ba-4859-9e24-5e71e0ad74b9,Muthu,Good for future,5,good future,2,11
3ce1e25c-b522-41d9-85b2-960083c7cbbb,Drusti G B,"For the past two times, I haven’t been able to book a Tatkal ticket. Before 11 a.m., the IRCTC portal works fine, but as soon as the clock strikes 11, I get an error on the ‘Select Passenger’ page.",2,past two time havent able book tatkal ticket irctc portal work fine soon clock strike get error select passenger page,20,117
550912e4-e784-45c5-b1d0-384d80375c0e,RAKESH JAIN,Awb changed to Cpsn but not working,1,awb changed cpsn working,4,24
1ee39f64-b638-470d-88ca-a636eefb2e4a,TAPAS JANA,wow,5,wow,1,3
c96b860b-6fea-4472-afec-c0504ae77e57,Ratibhan Singh,very good,5,good,1,4
bf51ef48-9ecb-48d6-99bc-5c1f1f33474f,Ashwani Yadav,good,5,good,1,4
9816f7dd-3e68-4a38-b06d-a093b4ac434d,Bishal Kumar,not updated properly,1,updated properly,2,16
4f952bb9-f4e5-44f5-8241-469c886a3b27,Taufik Alam,Good 👍,5,good,1,4
80822f2c-0ecf-4531-bd36-a12521908dba,Rahul Kumar,"I booked my ticket 1 month and 10 days ago, but I still haven’t received a confirmed ticket from IRCTC.",1,booked ticket month day ago still havent received confirmed ticket irctc,11,72
cad6f1b4-29c1-4fc1-8b7c-943b368b1c6f,Krishan Pal,"does the job, but with hiccups",3,job hiccup,2,10
6b540b25-590b-4476-896b-17a39126d125,koushal army,ఎక్సలెంట్,5,,0,0
495553e2-ff5f-4a9f-b6ae-46d9e25a767a,jineesh mathew,they not give back ato cancelled ticket money,1,give back ato cancelled ticket money,6,36
c514de02-052d-44cb-99ea-fca717d0f68c,vinay kumar Gupta,too clumsy,2,clumsy,1,6
39e9ff43-2412-48da-b302-7e755a2ad11a,Israt Alli,good,5,good,1,4
b407fd84-7ac4-49c6-a79c-d7487d1f79bd,Ravindra Somaiya,For updates Etc very good. But for Bookings it is very time consuming and cumbersome. GoodDay&BestWishes,4,update etc good booking time consuming cumbersome gooddaybestwishes,8,67
d3a81a7e-a58f-4a11-96dc-7fabf3413522,Pk carrier education,ok,5,ok,1,2
6d406fbd-84fc-49e9-b370-5538b4a1b8d4,ANANT CHAUHAN,very bad experience,1,bad experience,2,14
c1dc7d41-bdde-4871-9b3d-d4b64720ea6f,Prakhyat Srivastava,👍🏻,1,,0,0
2a5a8ec6-6676-4073-9051-c551f9445531,Er Parasar,update like confirm ticket app,3,update like confirm ticket app,5,30
a1366cb2-552d-480f-b340-206f4a5d15f1,Faizan Qureshi,good,5,good,1,4
3d07c14a-a151-49fb-93e8-48d86da25ff8,Rakesh Kapadia,No option to change or correction of profile name as per adhar,1,option change correction profile name per adhar,7,47
5afe8df8-19da-451c-97f1-cbb2bb39aa99,Jitendra Veeranki,when I am booking the tatkal ticket in the app automatically logging out after reaching payment page. For that reason I am unable to book the tatkal ticket. this is happening every time since starting of November month. Could you please looking on it.,1,booking tatkal ticket app automatically logging reaching payment page reason unable book tatkal ticket happening every time since starting november month could please looking,24,174
90282417-e761-410d-941e-edcaf86a682a,jagdish dewasi kodka,super,5,super,1,5
b9937efd-c5a8-4862-bbbf-4bb9c8b3ae70,Leayu Hakon,"All these are useless and cheap apps, whenever you go to book a ticket, it will either show toll lag or internet problem or will keep making you run around in circles or will show captsa, one ticket is less and time is also less and they give less tickets and you are not able to book the ticket even after depositing the fee, for those who deployed Indian Railway irct apps On behalf of myself and the public, I request that those who are unable to book tickets after depositing the fee on the IRCTC",1,useless cheap apps whenever go book ticket either show toll lag internet problem keep making run around circle show captsa one ticket less time also less give less ticket able book ticket even depositing fee deployed indian railway irct apps behalf public request unable book ticket depositing fee irctc,49,303
a129336b-bb7a-46f6-8a72-78b3146521dc,Mohith Sagar,trash app bad interference app crashes everytime I try to book tatkal,1,trash app bad interference app crash everytime try book tatkal,10,62
169a3226-85e3-4716-b1eb-708321b15457,Yogesh Shende,"This app is terrible! 😠 The railway system has made a joke out of it... Tatkal bookings close as soon as they open, and customer support is practically nonexistent. 😤 #app #railway #booking #support",1,app terrible railway system made joke tatkal booking close soon open customer support practically nonexistent app railway booking support,19,137
5a70ea40-7608-42ac-b47e-8f041be4a4cd,Jay kumar,the only app in world that will have update every day. if you try to book tatkal tiket a error code that no one can understand will come and log off. the worstapp,1,app world update every day try book tatkal tiket error code one understand come log worstapp,16,92
fbdd88b2-719e-4de0-86bc-f1976ae2b3dc,Guru Natraj,very bad now in tatkal times 😪😪😪,1,bad tatkal time,3,15
cf4244ca-db27-4194-9bc6-8446e7438c5d,saratha mbal,திடிர்னு பாஸ்வேட் அப்டேட் பன்ன சொல்லுது. போனா எல்லாம் ஓகே ஆகுது. ஆனா .mail ku otp sent pantran. another window open panni otp pathutu irctc vantha …… அப்டேட் பன்ன எல்லாம் திரும்ப அப்டேட் பன்ன சொல்லுது.உலகமே அழிஞ்சா கூட மாத்தவே முடியாது. ஏன்னா அனதர் வின்டோக்குள்ள போயிட்டாவே கெரகம் திரும்பவும் ஆரம்பத்துல இருந்து வரனும். அதுக்குள்ள பாஸ்வேட் டைம் முடிஞ்சிடுது. மெயில் ஐடி வேற மொபைல்ல ஓப்பன் பன்னி வெச்சிட்டு பன்னுங்க. இல்லைனா இருக்குற கோவத்துல செல்லை உடைக்க அதிக வாய்ப்புள்ளது. ithula star rating notto,1,mail ku otp sent pantran another window open panni otp pathutu irctc vantha ithula star rating notto,17,100
c1cb3d11-cd49-432b-9111-4f3e090e69ae,Jitendrakumar Kesari,"bekar h ekdam ek tatkal ticket book nahi hota h , booking ke time band ho jata h ...",1,bekar h ekdam ek tatkal ticket book nahi hota h booking ke time band ho jata h,17,78
d35a9342-1473-45aa-876a-9f3e6dd30ec4,Ganga Ram Murmu,"Absolutely useless app, doesn't do any work. for Waiting ticket booking time ..",1,absolutely useless app doesnt work waiting ticket booking time,9,62
0accae61-aa6d-4378-b19c-8a5c010b7a11,Vaishakh Poojary,worst app,1,worst app,2,9
8f635544-f0c5-4072-9984-ecfee65cc119,Pranesh kumar,The bookings tatkal are so worse than anything. If I do the payment for the tatkal at the time of sharp 11:00 after confirming the payment its start showing Processing payment for 3 to 5 minutes after loading the page it's showing TQWL 20 - 30 what the hell you guys doing after processing the payment I don't know. If the Tatkal ticket was not confirmed but you are taking charges for everything you guys will do and finally you'll take our money. These are technical issues from your side.,1,booking tatkal worse anything payment tatkal time sharp confirming payment start showing processing payment minute loading page showing tqwl hell guy processing payment dont know tatkal ticket confirmed taking charge everything guy finally youll take money technical issue side,39,277
45ac10fa-f6ae-49d0-b374-cc434bd1fc8d,Madhav Rajvaidya,very bad experience.whenever you try for tatkal ticket it slow down.,1,bad experiencewhenever try tatkal ticket slow,6,45
2ed87199-3251-456f-8c82-ce04fa8b2199,Shubham Anand,Very bad can't book ticket through IRCTC. Looks like it was made for Agents only,1,bad cant book ticket irctc look like made agent,9,47
d248d838-2b33-4f85-9274-085cc2b495d2,NISHANT KUMAR RATRA,Wrost app fully useless,1,wrost app fully useless,4,23
37ed6cce-fa01-4565-865a-aeddcc352292,Mohamed Thameem,Worst ever app in history.. Work UX UI.,1,worst ever app history work ux ui,7,33
af94dd27-b6e5-4465-8315-04ab57326db6,KAVIARASU T,worst app made ever... always getting errors and bugs while booking Takal tickets. its need to improve a lot and additional servers...,1,worst app made ever always getting error bug booking takal ticket need improve lot additional server,16,100
43556014-0e68-455b-9891-dc3ceec5fede,subrata sarkar,lagging app not perfect app disgusting not 100% confirm tatkal ticket booking this app,1,lagging app perfect app disgusting confirm tatkal ticket booking app,10,68
81d09215-79c5-406f-b7ae-6251bd33198c,Guna Sekaran,This app doesn't work anymore. keeps throwing connection issues and getting logged out.,1,app doesnt work anymore keep throwing connection issue getting logged,10,69
be8693f8-f283-43ac-9688-1b892f77c378,Joyo,too unstable,1,unstable,1,8
c51e04f8-3e47-448d-b2e8-f41fe892dcf0,Abhishek Lal,worst app.,1,worst app,2,9
530a2be5-22ac-4e89-a2c7-1926a3cab182,Manoj Kumar,very bad app,1,bad app,2,7
242e0eed-b92b-4bd0-adef-427f70dffd91,20BEN040 Sadham hussain.T,some time server issue,4,time server issue,3,17
cac55457-f5a8-4e35-8526-d02262c65adb,Pooja Rani,इस app को बनाने का मुख्य उद्देश्य ही है लोगों को परेशान करना और दिमाग खराब करना घटिया से भी घटिया app please कुछ तो सुधार करो कब तक ऐसे लोगों का BP बढ़ाते रहोगे। आजतक कभी ऐसा नहीं हुआ है कि तुरन्त app खोला और खुल गया और टिकट हो गया। तत्काल टिकट बुक करने जाओ लास्ट मोमेंट पर लॉगआउट कर देंगे फिर जब तक लॉगिन होगा टिकट नॉट अवेलेबल। please request है कुछ करो,1,app app please bp app please request,7,36
67b8ba5b-5e30-4300-8e66-f0e2a024e8d2,rahul chandramore,"after putting all details correct for authentication, still it showing wrong inputs.",1,putting detail correct authentication still showing wrong input,8,63
ca240528-b6ac-4c45-bc60-7ab994f35ab3,Harikesh Gaud,Good 👍,5,good,1,4
1498df4a-bc19-40bc-93f9-877196355964,vineet kumar singh,"unable to book tatkal ticket , It is very slow and time consuming app.. they have charged for booking even if ticket is not confirmed/waiting... what is the use of the app if ticket is not booked still they charge... they are just looting our mehnat ki kami",1,unable book tatkal ticket slow time consuming app charged booking even ticket confirmedwaiting use app ticket booked still charge looting mehnat ki kami,23,152
e41611b2-a3ae-4a72-9fb7-09962421f520,Khyali Chandra,genuine ID hone ke bawjud bhi agar aap ticket nahin de rahe to aapki service bahut bekar hai,1,genuine id hone ke bawjud bhi agar aap ticket nahin de rahe aapki service bahut bekar hai,17,89
18240e3d-8e69-424d-80e1-0ba4ee86ab1e,H S,"worst app, ever, why india will always lag",1,worst app ever india always lag,6,31
b147999c-ec55-4863-8dff-27365fee9f07,Akhil Krishnan G,worst app,1,worst app,2,9
b01fac70-7e2d-495d-9ede-07420be83dab,NILESH MANKAR,Not user friendly,2,user friendly,2,13
ee0b8ad4-82c3-459c-967a-e4c9120d30fc,RAJESH BHOPALKAR,problem in updating app,1,problem updating app,3,20
480a85e9-393a-46d6-a714-31a9b0da354c,RAHUL VADAR,this app not good work time of the tatkal ticket 2 minutes late active very bad experience,1,app good work time tatkal ticket minute late active bad experience,11,66
7a7cf009-2d9f-4c52-953b-807853cb3aea,srushti thakar,worst,1,worst,1,5
9dd264e8-541f-4be6-a5cc-dffe9749140a,Narendra singh,worst experience ever waste of time,1,worst experience ever waste time,5,32
3a8ba832-ca6d-430a-9afa-3341ee417bfe,HEVIN JEBASING,not yet to payment process,1,yet payment process,3,19
00dfa63d-3d53-4a01-a89f-e50ac34929c8,Abhishek Masih,"After latest update, it is having lots of issue. For booking train search not available error getting. adding another points: always after the payment is complete, it's shows ticket not booked and IRCTC will hold your amount for a few days. Is that any new way to keep customer money in your account",1,latest update lot issue booking train search available error getting adding another point always payment complete show ticket booked irctc hold amount day new way keep customer money account,29,190
